True arousal,Predicted arousal,True valence,Predicted valence
File: female1_angry_10a_1
0.875,0.5512969493865967,0.25,0.33280494809150696
0.925,0.6783655881881714,0.245,0.4167453646659851
0.85,0.5911558270454407,0.21500000000000002,0.40862637758255005
0.9299999999999999,0.6358599662780762,0.21500000000000002,0.6303778886795044
0.85,0.44977498054504395,0.21500000000000002,0.3291707932949066
0.865,0.6046055555343628,0.245,0.537469744682312
0.88,0.5160751342773438,0.24,0.4192247688770294
0.88,0.5350997447967529,0.22999999999999998,0.32978555560112
0.9,0.5615060329437256,0.21999999999999997,0.45400992035865784
0.9,0.4622582793235779,0.21000000000000002,0.348266065120697
0.9099999999999999,0.531757652759552,0.185,0.5432928204536438
0.9099999999999999,0.44058531522750854,0.185,0.48836749792099
File: female1_angry_11a_1
0.9,0.6433868408203125,0.235,0.3782612085342407
0.9,0.5626826286315918,0.235,0.37785986065864563
0.915,0.6603750586509705,0.2,0.24274863302707672
0.935,0.5845182538032532,0.2,0.37805092334747314
0.925,0.6938493847846985,0.21000000000000002,0.2928678095340729
0.905,0.7125992774963379,0.235,0.5753778219223022
0.905,0.4913707375526428,0.235,0.40831074118614197
0.9,0.6829657554626465,0.22999999999999998,0.6190798282623291
0.9,0.5175826549530029,0.22999999999999998,0.42645063996315
File: female1_angry_12a_1
0.875,0.5154880285263062,0.25,0.6646280288696289
0.875,0.6775491237640381,0.25,0.42118799686431885
0.905,0.5036563873291016,0.24,0.43309900164604187
0.9099999999999999,0.7474007606506348,0.24,0.4314458668231964
0.885,0.6044283509254456,0.25,0.45731398463249207
0.915,0.4890497326850891,0.22499999999999998,0.4235486090183258
0.915,0.8369568586349487,0.22499999999999998,0.3723013699054718
0.935,0.5930354595184326,0.21000000000000002,0.4094438850879669
0.94,0.3838750422000885,0.2,0.38020601868629456
0.94,0.4248995780944824,0.21000000000000002,0.3225421607494354
File: female1_angry_13a_1
0.88,0.6463048458099365,0.245,0.892886221408844
0.88,0.46210986375808716,0.245,0.38347485661506653
0.875,0.5162693858146667,0.24,0.4789468050003052
0.89,0.5614287853240967,0.24,0.2995809018611908
0.875,0.5821254253387451,0.25,0.4589620530605316
0.9,0.45039603114128113,0.22999999999999998,0.29618754982948303
0.9,0.5571061372756958,0.22999999999999998,0.424653559923172
0.895,0.38872307538986206,0.22999999999999998,0.2911064028739929
File: female1_angry_14a_1
0.88,0.6166541576385498,0.24,0.37470564246177673
0.9199999999999999,0.6262789964675903,0.21500000000000002,0.3685106635093689
0.9299999999999999,0.6990828514099121,0.2,0.38484445214271545
0.9199999999999999,0.6318162679672241,0.21000000000000002,0.5066522359848022
0.9,0.535171389579773,0.21000000000000002,0.3831119239330292
