True arousal,Predicted arousal,True valence,Predicted valence
File: female1_angry_10a_1
0.875,0.5512979030609131,0.25,0.3328062891960144
0.925,0.6783655285835266,0.245,0.4167468249797821
0.85,0.5911571383476257,0.21500000000000002,0.40862777829170227
0.9299999999999999,0.6358602046966553,0.21500000000000002,0.630378007888794
0.85,0.44977688789367676,0.21500000000000002,0.3291703760623932
0.865,0.6046078205108643,0.245,0.5374693870544434
0.88,0.5160764455795288,0.24,0.4192257821559906
0.88,0.5351022481918335,0.22999999999999998,0.32979142665863037
0.9,0.5615077614784241,0.21999999999999997,0.45401039719581604
0.9,0.4622601568698883,0.21000000000000002,0.34826725721359253
0.9099999999999999,0.5317551493644714,0.185,0.5432885885238647
0.9099999999999999,0.4405874013900757,0.185,0.48837026953697205
File: female1_angry_11a_1
0.9,0.643385648727417,0.235,0.3782600462436676
0.9,0.5626832842826843,0.235,0.37785908579826355
0.915,0.6603753566741943,0.2,0.242750346660614
0.935,0.5845162868499756,0.2,0.3780514597892761
0.925,0.6938508152961731,0.21000000000000002,0.2928685247898102
0.905,0.712600827217102,0.235,0.575379490852356
0.905,0.4913738965988159,0.235,0.4083116948604584
0.9,0.6829673051834106,0.22999999999999998,0.6190731525421143
0.9,0.5175825357437134,0.22999999999999998,0.4264490306377411
File: female1_angry_12a_1
0.875,0.5154904127120972,0.25,0.6646299362182617
0.875,0.6775476336479187,0.25,0.4211865961551666
0.905,0.503654420375824,0.24,0.4330972135066986
0.9099999999999999,0.7474021911621094,0.24,0.4314476251602173
0.885,0.6044280529022217,0.25,0.45731478929519653
0.915,0.48905107378959656,0.22499999999999998,0.42354875802993774
0.915,0.8369572162628174,0.22499999999999998,0.3723043203353882
0.935,0.5930356979370117,0.21000000000000002,0.40944430232048035
0.94,0.3838784992694855,0.2,0.3802078366279602
0.94,0.42490044236183167,0.21000000000000002,0.3225429356098175
File: female1_angry_13a_1
0.88,0.6463063359260559,0.245,0.8929093480110168
0.88,0.4621097147464752,0.245,0.3834734857082367
0.875,0.5162702798843384,0.24,0.4789474904537201
0.89,0.5614274144172668,0.24,0.29958486557006836
0.875,0.5821269750595093,0.25,0.4589620530605316
0.9,0.45039647817611694,0.22999999999999998,0.2961883246898651
0.9,0.557106614112854,0.22999999999999998,0.4246538579463959
0.895,0.38872450590133667,0.22999999999999998,0.2911054491996765
File: female1_angry_14a_1
0.88,0.6166545152664185,0.24,0.37470701336860657
0.9199999999999999,0.6262783408164978,0.21500000000000002,0.3685115873813629
0.9299999999999999,0.6990829110145569,0.2,0.38484737277030945
0.9199999999999999,0.6318178176879883,0.21000000000000002,0.5066543221473694
0.9,0.5351730585098267,0.21000000000000002,0.3831143081188202
0.9,0.40553611516952515,0.21500000000000002,0.4118782579898834
0.9,0.43469297885894775,0.21500000000000002,0.22122646868228912
0.9099999999999999,0.46095892786979675,0.21500000000000002,0.4920814335346222
0.9,0.43724170327186584,0.21999999999999997,0.31741824746131897
File: female1_angry_15a_1
0.885,0.5287894606590271,0.21500000000000002,0.2701365649700165
0.9,0.597274661064148,0.21999999999999997,0.477054238319397
0.915,0.6037692427635193,0.21000000000000002,0.3492530882358551
0.935,0.6308245658874512,0.2,0.2655904293060303
0.935,0.6118525266647339,0.2,0.48142269253730774
0.885,0.5747072100639343,0.195,0.5170906186103821
0.885,0.45015260577201843,0.195,0.41784465312957764
0.9,0.5921096205711365,0.20500000000000002,0.49651554226875305
0.9199999999999999,0.6148150563240051,0.2,0.3857823312282562
0.925,0.6142392158508301,0.21000000000000002,0.4960439205169678
File: female1_angry_1a_1
0.9299999999999999,0.6510754227638245,0.2,0.3465999662876129
0.9199999999999999,0.569173276424408,0.2,0.49231812357902527
0.9199999999999999,0.7013878226280212,0.19,0.39884287118911743
0.925,0.4445264935493469,0.19,0.47167786955833435
0.9,0.6650124788284302,0.21000000000000002,0.4596670866012573
0.905,0.6766349077224731,0.21000000000000002,0.7611486911773682
0.925,0.6064098477363586,0.2,0.5361706018447876
0.925,0.5287343263626099,0.2,0.4615298807621002
File: female1_angry_2a_1
0.885,0.6101884841918945,0.20500000000000002,0.8358374834060669
0.895,0.6767609715461731,0.20500000000000002,0.4770808517932892
0.9099999999999999,0.4857686460018158,0.2,0.6070885062217712
0.9099999999999999,0.6600587368011475,0.2,0.4697381258010864
0.89,0.6598998308181763,0.21999999999999997,0.6065402626991272
0.89,0.5575730800628662,0.22499999999999998,0.5534911155700684
0.9199999999999999,0.5527095794677734,0.19,0.50722736120224
0.9299999999999999,0.6071250438690186,0.19,0.5093572735786438
0.9199999999999999,0.5425177216529846,0.19,0.4784297049045563
File: female1_angry_3a_1
0.875,0.5538166761398315,0.25,0.4152572453022003
0.9,0.3865802586078644,0.22499999999999998,0.29061299562454224
0.9,0.5586162805557251,0.22499999999999998,0.4456143379211426
0.9,0.5399436354637146,0.22499999999999998,0.3703223764896393
