True arousal,Predicted arousal,True valence,Predicted valence
File: female1_angry_10a_1
0.875,0.5512970089912415,0.25,0.33280473947525024
0.925,0.6783655285835266,0.245,0.41674545407295227
0.85,0.5911558866500854,0.21500000000000002,0.40862664580345154
0.9299999999999999,0.6358598470687866,0.21500000000000002,0.6303777694702148
0.85,0.4497748017311096,0.21500000000000002,0.32917070388793945
0.865,0.6046056747436523,0.245,0.5374696254730225
0.88,0.5160754323005676,0.24,0.4192248284816742
0.88,0.5350999236106873,0.22999999999999998,0.3297855257987976
0.9,0.5615060329437256,0.21999999999999997,0.45400992035865784
0.9,0.46225816011428833,0.21000000000000002,0.3482663929462433
0.9099999999999999,0.5317579507827759,0.185,0.5432935357093811
0.9099999999999999,0.44058525562286377,0.185,0.48836758732795715
File: female1_angry_11a_1
0.9,0.6433868408203125,0.235,0.37826141715049744
0.9,0.5626830458641052,0.235,0.3778599500656128
0.915,0.6603749394416809,0.2,0.24274836480617523
0.935,0.5845183730125427,0.2,0.37805095314979553
0.925,0.6938494443893433,0.21000000000000002,0.2928678095340729
0.905,0.7125990986824036,0.235,0.5753778219223022
0.905,0.49137067794799805,0.235,0.4083103835582733
0.9,0.682965874671936,0.22999999999999998,0.6190807819366455
0.9,0.5175830125808716,0.22999999999999998,0.4264507293701172
File: female1_angry_12a_1
0.875,0.5154878497123718,0.25,0.6646276116371155
0.875,0.6775490641593933,0.25,0.42118778824806213
0.905,0.503656268119812,0.24,0.4330987334251404
0.9099999999999999,0.7474007606506348,0.24,0.4314458668231964
0.885,0.6044283509254456,0.25,0.4573141634464264
0.915,0.4890497028827667,0.22499999999999998,0.42354848980903625
0.915,0.8369569778442383,0.22499999999999998,0.3723013699054718
0.935,0.5930354595184326,0.21000000000000002,0.40944400429725647
0.94,0.38387465476989746,0.2,0.38020583987236023
0.94,0.42489972710609436,0.21000000000000002,0.3225421607494354
File: female1_angry_13a_1
0.88,0.6463049054145813,0.245,0.892886757850647
0.88,0.4621100425720215,0.245,0.383474737405777
0.875,0.516269326210022,0.24,0.4789467751979828
0.89,0.5614290237426758,0.24,0.2995814383029938
0.875,0.5821252465248108,0.25,0.45896202325820923
0.9,0.45039600133895874,0.22999999999999998,0.2961876094341278
0.9,0.5571060180664062,0.22999999999999998,0.42465344071388245
0.895,0.38872313499450684,0.22999999999999998,0.2911062240600586
File: female1_angry_14a_1
0.88,0.6166542768478394,0.24,0.37470588088035583
0.9199999999999999,0.6262786388397217,0.21500000000000002,0.3685101270675659
0.9299999999999999,0.6990827918052673,0.2,0.38484427332878113
0.9199999999999999,0.6318162679672241,0.21000000000000002,0.5066523551940918
0.9,0.5351712107658386,0.21000000000000002,0.3831118047237396
0.9,0.405534565448761,0.21500000000000002,0.41187602281570435
0.9,0.4346916377544403,0.21500000000000002,0.22122423350811005
0.9099999999999999,0.4609557092189789,0.21500000000000002,0.49208083748817444
0.9,0.4372386336326599,0.21999999999999997,0.3174166679382324
File: female1_angry_15a_1
0.885,0.5287894606590271,0.21500000000000002,0.2701358199119568
0.9,0.597274899482727,0.21999999999999997,0.47704872488975525
0.915,0.6037694215774536,0.21000000000000002,0.34925350546836853
0.935,0.6308273077011108,0.2,0.2655911147594452
0.935,0.6118518114089966,0.2,0.4814217984676361
0.885,0.5747044086456299,0.195,0.517094075679779
0.885,0.45015257596969604,0.195,0.4178456664085388
0.9,0.5921087265014648,0.20500000000000002,0.4965183138847351
0.9199999999999999,0.6148149967193604,0.2,0.38577911257743835
0.925,0.614238977432251,0.21000000000000002,0.4960434138774872
File: female1_angry_1a_1
0.9299999999999999,0.6510759592056274,0.2,0.34659942984580994
0.9199999999999999,0.569172739982605,0.2,0.49231529235839844
0.9199999999999999,0.7013868689537048,0.19,0.39884158968925476
0.925,0.4445233643054962,0.19,0.4716758728027344
0.9,0.6650112867355347,0.21000000000000002,0.45966729521751404
0.905,0.6766343116760254,0.21000000000000002,0.7611478567123413
0.925,0.6064102649688721,0.2,0.5361697673797607
0.925,0.5287335515022278,0.2,0.46152856945991516
File: female1_angry_2a_1
0.885,0.6101866960525513,0.20500000000000002,0.835835337638855
0.895,0.6767605543136597,0.20500000000000002,0.47707948088645935
0.9099999999999999,0.48576557636260986,0.2,0.6070844531059265
0.9099999999999999,0.6600569486618042,0.2,0.4697384834289551
0.89,0.6598997116088867,0.21999999999999997,0.6065393686294556
0.89,0.5575727224349976,0.22499999999999998,0.5534932613372803
0.9199999999999999,0.552710771560669,0.19,0.5072275996208191
0.9299999999999999,0.6071237921714783,0.19,0.509354293346405
0.9199999999999999,0.5425161719322205,0.19,0.4784274399280548
File: female1_angry_3a_1
0.875,0.5538136959075928,0.25,0.4152568280696869
0.9,0.38657915592193604,0.22499999999999998,0.2906118929386139
0.9,0.5586162209510803,0.22499999999999998,0.44561323523521423
0.9,0.53994220495224,0.22499999999999998,0.37032219767570496
0.885,0.5334868431091309,0.22499999999999998,0.3597998023033142
0.89,0.5446682572364807,0.21999999999999997,0.5207428336143494
0.905,0.443556547164917,0.22499999999999998,0.428294837474823
0.9099999999999999,0.5880746245384216,0.21500000000000002,0.41374242305755615
0.9099999999999999,0.4959421753883362,0.21500000000000002,0.4689164459705353
0.9099999999999999,0.31906867027282715,0.21500000000000002,0.34906652569770813
0.925,0.7363816499710083,0.21000000000000002,0.8295469284057617
0.9299999999999999,0.25018808245658875,0.20500000000000002,0.3514084219932556
File: female1_angry_4a_1
0.905,0.5919308662414551,0.25,0.4564046263694763
0.915,0.6315745711326599,0.25,0.4598290026187897
0.9,0.5973758697509766,0.25,0.47907382249832153
0.9,0.6103613972663879,0.25,0.49799004197120667
0.9,0.537333607673645,0.24,0.31355002522468567
0.9099999999999999,0.48864316940307617,0.24,0.3416663408279419
0.9099999999999999,0.6112250089645386,0.24,0.3918329179286957
0.9199999999999999,0.5942732691764832,0.22999999999999998,0.42187026143074036
0.9099999999999999,0.6278777122497559,0.22999999999999998,0.45782116055488586
0.9099999999999999,0.41881871223449707,0.235,0.3894462585449219
0.9,0.423953115940094,0.24,0.41958215832710266
0.9,0.3573622703552246,0.24,0.34030881524086
File: female1_angry_5a_1
0.875,0.5219377875328064,0.24,0.48810264468193054
0.89,0.5713724493980408,0.22999999999999998,0.4106285870075226
0.89,0.5467984080314636,0.22499999999999998,0.38089224696159363
0.89,0.39156901836395264,0.22999999999999998,0.33693835139274597
0.9,0.5146085619926453,0.22499999999999998,0.4641510546207428
0.9,0.606784462928772,0.22499999999999998,0.3967799246311188
0.88,0.48792654275894165,0.24,0.39797651767730713
0.9099999999999999,0.5788893699645996,0.21500000000000002,0.47435030341148376
0.905,0.4547537565231323,0.21500000000000002,0.46760502457618713
0.905,0.47059348225593567,0.21500000000000002,0.37268397212028503
File: female1_angry_6a_1
0.89,0.6847618818283081,0.21999999999999997,0.9248934984207153
0.89,0.7420059442520142,0.21999999999999997,0.543597936630249
0.895,0.6148816347122192,0.21500000000000002,0.418447345495224
0.895,0.5427338480949402,0.21999999999999997,0.29252544045448303
0.885,0.5667796730995178,0.235,0.4249608814716339
0.895,0.5684009790420532,0.21500000000000002,0.4709068238735199
0.895,0.5066196918487549,0.21999999999999997,0.49461713433265686
0.895,0.503542959690094,0.21999999999999997,0.5332271456718445
0.89,0.5901702046394348,0.21999999999999997,0.322975754737854
File: female1_angry_7a_1
0.9,0.6637184619903564,0.21999999999999997,0.5766542553901672
0.915,0.5826233625411987,0.22499999999999998,0.42422106862068176
0.925,0.6413276195526123,0.22499999999999998,0.41670939326286316
0.935,0.6198483109474182,0.21500000000000002,0.4455591142177582
0.9,0.7335207462310791,0.21999999999999997,0.33490025997161865
0.9,0.5518590807914734,0.21999999999999997,0.4210492670536041
0.935,0.8784056901931763,0.21000000000000002,0.3858770430088043
0.935,0.5647458434104919,0.21000000000000002,0.4221591651439667
File: female1_angry_8a_1
0.89,0.4997482895851135,0.25,0.3353007435798645
0.89,0.6797014474868774,0.25,0.5257372856140137
0.885,0.5798638463020325,0.255,0.5015420913696289
0.885,0.5098124742507935,0.255,0.36835113167762756
0.885,0.7178221940994263,0.25,0.656138002872467
0.89,0.5630173683166504,0.25,0.4450620114803314
0.9,0.610872209072113,0.22499999999999998,0.43614599108695984
0.905,0.6450018882751465,0.21999999999999997,0.3458947241306305
0.9,0.6086986064910889,0.21000000000000002,0.5127153992652893
0.9,0.5358812808990479,0.20500000000000002,0.3315439820289612
0.9,0.49474596977233887,0.21000000000000002,0.3583749830722809
File: female1_angry_9a_1
0.925,0.7733275294303894,0.235,0.46746379137039185
0.9,0.6632425785064697,0.25,0.6437395215034485
0.9299999999999999,0.6274980306625366,0.21999999999999997,0.42580100893974304
0.9299999999999999,0.5881630778312683,0.21999999999999997,0.5269725918769836
0.9099999999999999,0.6885175704956055,0.24,0.3772321045398712
0.925,0.5039950609207153,0.22499999999999998,0.4437669515609741
0.9299999999999999,0.6719334125518799,0.22499999999999998,0.6454750895500183
0.9299999999999999,0.6114470362663269,0.22499999999999998,0.39066991209983826
File: female1_anxious_10a_1
0.9299999999999999,0.6378292441368103,0.42,0.1297798901796341
0.925,0.5638530254364014,0.425,0.49781379103660583
0.935,0.5404675602912903,0.415,0.4801333248615265
0.95,0.6753994226455688,0.41000000000000003,0.6207942962646484
0.94,0.40899157524108887,0.42,0.37504854798316956
0.9199999999999999,0.6622508764266968,0.425,0.6407933235168457
0.9299999999999999,0.5997492074966431,0.42,0.48407426476478577
0.935,0.5030045509338379,0.415,0.42467835545539856
0.935,0.5185979008674622,0.415,0.49517521262168884
0.935,0.6369438767433167,0.415,0.578397274017334
0.935,0.49745967984199524,0.415,0.429782897233963
File: female1_anxious_11a_1
0.9299999999999999,0.6302523612976074,0.43,0.4580245912075043
0.935,0.4831131100654602,0.42,0.28729450702667236
0.94,0.626680314540863,0.42,0.3622076213359833
0.94,0.5548658967018127,0.575,0.47453126311302185
0.9450000000000001,0.5320971608161926,0.435,0.4779544174671173
0.96,0.5467697381973267,0.415,0.4232763350009918
0.96,0.5395345687866211,0.41000000000000003,0.5349337458610535
0.96,0.4830327332019806,0.41000000000000003,0.4489016830921173
0.9650000000000001,0.5499197244644165,0.415,0.30564674735069275
0.9550000000000001,0.5491374731063843,0.42,0.4052177369594574
0.9550000000000001,0.4541720151901245,0.42,0.41837552189826965
File: female1_anxious_12a_1
0.94,0.6553636789321899,0.415,0.5337938070297241
0.9299999999999999,0.4997081160545349,0.415,0.5146910548210144
0.9550000000000001,0.6958745121955872,0.41000000000000003,0.4579921066761017
0.95,0.7171153426170349,0.405,0.4613635838031769
0.95,0.5618712306022644,0.43,0.47331926226615906
0.935,0.5724184513092041,0.41000000000000003,0.7384333610534668
0.94,0.5910665988922119,0.415,0.46004435420036316
0.94,0.5030195116996765,0.415,0.543034017086029
0.9299999999999999,0.29247450828552246,0.415,0.3356913626194
File: female1_anxious_13a_1
0.96,0.69524085521698,0.4,0.38147658109664917
0.95,0.6065090894699097,0.41000000000000003,0.4296042025089264
0.9650000000000001,0.6415660381317139,0.4,0.3776240050792694
0.97,0.7483240962028503,0.395,0.49944382905960083
0.9650000000000001,0.3616013526916504,0.395,0.35407596826553345
File: female1_anxious_14a_1
0.9299999999999999,0.547207772731781,0.41000000000000003,0.44503381848335266
0.9299999999999999,0.51213139295578,0.415,0.5233275890350342
0.9550000000000001,0.45048344135284424,0.395,0.29516273736953735
0.9550000000000001,0.5680155754089355,0.4,0.5038278698921204
0.95,0.5943080186843872,0.4,0.4346960783004761
0.9550000000000001,0.642317533493042,0.395,0.4785454273223877
0.9450000000000001,0.6634631156921387,0.395,0.5529373288154602
0.94,0.5136525630950928,0.405,0.5150831341743469
0.94,0.481245219707489,0.415,0.35195818543434143
0.9299999999999999,0.5881853103637695,0.415,0.4657371938228607
0.9450000000000001,0.5567490458488464,0.4,0.1747572273015976
0.94,0.6812074184417725,0.395,0.7361174821853638
0.9450000000000001,0.5062322020530701,0.395,0.4467439353466034
